,beer,TIMESTAMP,Month,day_of_week,is_weekend,Winter,Spring,Summer,Fall,actual_beer_sold
1029,56,1288051200,10,1,0,0,0,0,1,27.0
1030,46,1288137600,10,2,0,0,0,0,1,14.0
1031,68,1288224000,10,3,0,0,0,0,1,24.0
1032,65,1288310400,10,4,0,0,0,0,1,19.0
1033,50,1288396800,10,5,1,0,0,0,1,25.0
1034,63,1288483200,10,6,1,0,0,0,1,34.0
1035,46,1288569600,11,0,0,0,0,0,1,15.0
1036,52,1288656000,11,1,0,0,0,0,1,29.0
1037,54,1288742400,11,2,0,0,0,0,1,25.0
1038,61,1288828800,11,3,0,0,0,0,1,28.0
1039,100,1288915200,11,4,0,0,0,0,1,44.0
1040,63,1289001600,11,5,1,0,0,0,1,35.0
1041,87,1289088000,11,6,1,0,0,0,1,43.0
1042,78,1289174400,11,0,0,0,0,0,1,38.0
1043,42,1289260800,11,1,0,0,0,0,1,27.0
1044,76,1289347200,11,2,0,0,0,0,1,45.0
1045,53,1289433600,11,3,0,0,0,0,1,34.0
1046,78,1289520000,11,4,0,0,0,0,1,34.0
1047,69,1289606400,11,5,1,0,0,0,1,37.0
1048,96,1289692800,11,6,1,0,0,0,1,60.0
1049,60,1289779200,11,0,0,0,0,0,1,25.0
1050,62,1289865600,11,1,0,0,0,0,1,35.0
1051,48,1289952000,11,2,0,0,0,0,1,32.0
1052,55,1290038400,11,3,0,0,0,0,1,28.0
1053,79,1290124800,11,4,0,0,0,0,1,44.0
1054,68,1290211200,11,5,1,0,0,0,1,39.0
1055,55,1290297600,11,6,1,0,0,0,1,23.0
1056,50,1290384000,11,0,0,0,0,0,1,30.0
1057,54,1290470400,11,1,0,0,0,0,1,24.0
1058,62,1290556800,11,2,0,0,0,0,1,27.0
1059,68,1290643200,11,3,0,0,0,0,1,33.0
1060,45,1290729600,11,4,0,0,0,0,1,23.0
1061,63,1290816000,11,5,1,0,0,0,1,38.0
1062,42,1290902400,11,6,1,0,0,0,1,26.0
1063,62,1290988800,11,0,0,0,0,0,1,28.0
1064,63,1291075200,11,1,0,0,0,0,1,33.0
1065,70,1291161600,12,2,0,1,0,0,0,36.0
1066,90,1291248000,12,3,0,1,0,0,0,44.0
1067,81,1291334400,12,4,0,1,0,0,0,32.0
1068,64,1291420800,12,5,1,1,0,0,0,28.0
1069,66,1291507200,12,6,1,1,0,0,0,24.0
1070,82,1291593600,12,0,0,1,0,0,0,36.0
1071,57,1291680000,12,1,0,1,0,0,0,32.0
1072,73,1291766400,12,2,0,1,0,0,0,35.0
1073,72,1291852800,12,3,0,1,0,0,0,29.0
1074,82,1291939200,12,4,0,1,0,0,0,54.0
1075,94,1292025600,12,5,1,1,0,0,0,47.0
1076,71,1292112000,12,6,1,1,0,0,0,36.0
1077,76,1292198400,12,0,0,1,0,0,0,35.0
1078,94,1292284800,12,1,0,1,0,0,0,36.0
1079,83,1292371200,12,2,0,1,0,0,0,35.0
1080,84,1292457600,12,3,0,1,0,0,0,48.0
1081,66,1292544000,12,4,0,1,0,0,0,40.0
1082,61,1292630400,12,5,1,1,0,0,0,33.0
1083,68,1292716800,12,6,1,1,0,0,0,34.0
1084,66,1292803200,12,0,0,1,0,0,0,31.0
1085,85,1292889600,12,1,0,1,0,0,0,47.0
1086,74,1292976000,12,2,0,1,0,0,0,34.0
1087,87,1293062400,12,3,0,1,0,0,0,41.0
1088,66,1293148800,12,4,0,1,0,0,0,37.0
1089,69,1293235200,12,5,1,1,0,0,0,32.0
1090,77,1293321600,12,6,1,1,0,0,0,37.0
1091,74,1293408000,12,0,0,1,0,0,0,40.0
1092,72,1293494400,12,1,0,1,0,0,0,49.0
1093,100,1293580800,12,2,0,1,0,0,0,48.0
1094,71,1293667200,12,3,0,1,0,0,0,36.0
1095,79,1293753600,12,4,0,1,0,0,0,36.0
1096,48,1293840000,1,5,1,1,0,0,0,23.0
1097,74,1293926400,1,6,1,1,0,0,0,40.0
1098,57,1294012800,1,0,0,1,0,0,0,35.0
1099,51,1294099200,1,1,0,1,0,0,0,28.0
1100,92,1294185600,1,2,0,1,0,0,0,47.0
1101,53,1294272000,1,3,0,1,0,0,0,26.0
1102,51,1294358400,1,4,0,1,0,0,0,28.0
1103,92,1294444800,1,5,1,1,0,0,0,50.0
1104,69,1294531200,1,6,1,1,0,0,0,37.0
1105,62,1294617600,1,0,0,1,0,0,0,35.0
1106,50,1294704000,1,1,0,1,0,0,0,22.0
1107,71,1294790400,1,2,0,1,0,0,0,40.0
1108,82,1294876800,1,3,0,1,0,0,0,47.0
1109,74,1294963200,1,4,0,1,0,0,0,37.0
1110,79,1295049600,1,5,1,1,0,0,0,38.0
1111,90,1295136000,1,6,1,1,0,0,0,55.0
1112,79,1295222400,1,0,0,1,0,0,0,53.0
1113,66,1295308800,1,1,0,1,0,0,0,35.0
1114,82,1295395200,1,2,0,1,0,0,0,37.0
1115,55,1295481600,1,3,0,1,0,0,0,36.0
1116,63,1295568000,1,4,0,1,0,0,0,30.0
1117,100,1295654400,1,5,1,1,0,0,0,49.0
1118,98,1295740800,1,6,1,1,0,0,0,48.0
1119,54,1295827200,1,0,0,1,0,0,0,31.0
1120,79,1295913600,1,1,0,1,0,0,0,34.0
1121,65,1296000000,1,2,0,1,0,0,0,33.0
1122,92,1296086400,1,3,0,1,0,0,0,53.0
1123,90,1296172800,1,4,0,1,0,0,0,46.0
1124,88,1296259200,1,5,1,1,0,0,0,51.0
1125,91,1296345600,1,6,1,1,0,0,0,50.0
1126,89,1296432000,1,0,0,1,0,0,0,50.0
1127,74,1296518400,2,1,0,1,0,0,0,42.0
1128,44,1296604800,2,2,0,1,0,0,0,23.0
1129,47,1296691200,2,3,0,1,0,0,0,16.0
1130,53,1296777600,2,4,0,1,0,0,0,32.0
1131,69,1296864000,2,5,1,1,0,0,0,37.0
1132,81,1296950400,2,6,1,1,0,0,0,31.0
1133,66,1297036800,2,0,0,1,0,0,0,38.0
1134,52,1297123200,2,1,0,1,0,0,0,25.0
1135,64,1297209600,2,2,0,1,0,0,0,27.0
1136,67,1297296000,2,3,0,1,0,0,0,38.0
1137,83,1297382400,2,4,0,1,0,0,0,40.0
1138,100,1297468800,2,5,1,1,0,0,0,51.0
1139,82,1297555200,2,6,1,1,0,0,0,34.0
1140,59,1297641600,2,0,0,1,0,0,0,25.0
1141,57,1297728000,2,1,0,1,0,0,0,33.0
1142,57,1297814400,2,2,0,1,0,0,0,30.0
1143,53,1297900800,2,3,0,1,0,0,0,24.0
1144,82,1297987200,2,4,0,1,0,0,0,32.0
1145,89,1298073600,2,5,1,1,0,0,0,52.0
1146,60,1298160000,2,6,1,1,0,0,0,27.0
1147,68,1298246400,2,0,0,1,0,0,0,36.0
1148,52,1298332800,2,1,0,1,0,0,0,27.0
1149,56,1298419200,2,2,0,1,0,0,0,28.0
1150,46,1298505600,2,3,0,1,0,0,0,32.0
1151,46,1298592000,2,4,0,1,0,0,0,23.0
1152,50,1298678400,2,5,1,1,0,0,0,25.0
1153,80,1298764800,2,6,1,1,0,0,0,34.0
1154,38,1298851200,2,0,0,1,0,0,0,21.0
1155,42,1298937600,3,1,0,0,0,0,0,17.0
1156,58,1299024000,3,2,0,0,1,0,0,25.0
1157,56,1299110400,3,3,0,0,1,0,0,35.0
1158,61,1299196800,3,4,0,0,1,0,0,38.0
1159,87,1299283200,3,5,1,0,1,0,0,52.0
1160,71,1299369600,3,6,1,0,1,0,0,31.0
1161,54,1299456000,3,0,0,0,1,0,0,23.0
1162,52,1299542400,3,1,0,0,1,0,0,26.0
1163,58,1299628800,3,2,0,0,1,0,0,28.0
1164,58,1299715200,3,3,0,0,1,0,0,38.0
1165,58,1299801600,3,4,0,0,1,0,0,22.0
1166,72,1299888000,3,5,1,0,1,0,0,27.0
1167,85,1299974400,3,6,1,0,1,0,0,46.0
1168,65,1300060800,3,0,0,0,1,0,0,35.0
1169,57,1300147200,3,1,0,0,1,0,0,32.0
1170,68,1300233600,3,2,0,0,1,0,0,31.0
1171,96,1300320000,3,3,0,0,1,0,0,42.0
1172,95,1300406400,3,4,0,0,1,0,0,45.0
1173,67,1300492800,3,5,1,0,1,0,0,37.0
1174,68,1300579200,3,6,1,0,1,0,0,27.0
1175,45,1300665600,3,0,0,0,1,0,0,25.0
1176,51,1300752000,3,1,0,0,1,0,0,26.0
1177,53,1300838400,3,2,0,0,1,0,0,25.0
1178,63,1300924800,3,3,0,0,1,0,0,37.0
1179,54,1301011200,3,4,0,0,1,0,0,21.0
1180,77,1301097600,3,5,1,0,1,0,0,39.0
1181,100,1301184000,3,6,1,0,1,0,0,57.0
1182,66,1301270400,3,0,0,0,1,0,0,32.0
1183,54,1301356800,3,1,0,0,1,0,0,30.0
1184,59,1301443200,3,2,0,0,1,0,0,18.0
1185,74,1301529600,3,3,0,0,1,0,0,33.0
1186,51,1301616000,4,4,0,0,1,0,0,17.0
1187,75,1301702400,4,5,1,0,1,0,0,40.0
1188,64,1301788800,4,6,1,0,1,0,0,39.0
1189,60,1301875200,4,0,0,0,1,0,0,30.0
1190,52,1301961600,4,1,0,0,1,0,0,14.0
1191,49,1302048000,4,2,0,0,1,0,0,28.0
1192,68,1302134400,4,3,0,0,1,0,0,42.0
1193,58,1302220800,4,4,0,0,1,0,0,26.0
1194,100,1302307200,4,5,1,0,1,0,0,42.0
1195,64,1302393600,4,6,1,0,1,0,0,26.0
1196,56,1302480000,4,0,0,0,1,0,0,29.0
1197,56,1302566400,4,1,0,0,1,0,0,24.0
1198,46,1302652800,4,2,0,0,1,0,0,27.0
1199,54,1302739200,4,3,0,0,1,0,0,33.0
1200,64,1302825600,4,4,0,0,1,0,0,38.0
1201,86,1302912000,4,5,1,0,1,0,0,38.0
1202,63,1302998400,4,6,1,0,1,0,0,39.0
1203,56,1303084800,4,0,0,0,1,0,0,20.0
1204,40,1303171200,4,1,0,0,1,0,0,9.0
1205,60,1303257600,4,2,0,0,1,0,0,31.0
1206,69,1303344000,4,3,0,0,1,0,0,33.0
1207,52,1303430400,4,4,0,0,1,0,0,17.0
1208,63,1303516800,4,5,1,0,1,0,0,20.0
1209,77,1303603200,4,6,1,0,1,0,0,32.0
1210,56,1303689600,4,0,0,0,1,0,0,21.0
1211,48,1303776000,4,1,0,0,1,0,0,17.0
1212,59,1303862400,4,2,0,0,1,0,0,33.0
1213,56,1303948800,4,3,0,0,1,0,0,29.0
1214,53,1304035200,4,4,0,0,1,0,0,15.0
1215,88,1304121600,4,5,1,0,1,0,0,33.0
1216,74,1304208000,5,6,1,0,1,0,0,27.0
1217,46,1304294400,5,0,0,0,1,0,0,22.0
1218,61,1304380800,5,1,0,0,1,0,0,29.0
1219,69,1304467200,5,2,0,0,1,0,0,38.0
1220,76,1304553600,5,3,0,0,1,0,0,38.0
1221,69,1304640000,5,4,0,0,1,0,0,36.0
1222,87,1304726400,5,5,1,0,1,0,0,43.0
1223,68,1304812800,5,6,1,0,1,0,0,47.0
1224,57,1304899200,5,0,0,0,1,0,0,24.0
1225,67,1304985600,5,1,0,0,1,0,0,32.0
1226,72,1305072000,5,2,0,0,1,0,0,40.0
1227,66,1305158400,5,3,0,0,1,0,0,32.0
1228,78,1305244800,5,4,0,0,1,0,0,37.0
1229,93,1305331200,5,5,1,0,1,0,0,45.0
1230,78,1305417600,5,6,1,0,1,0,0,37.0
1231,59,1305504000,5,0,0,0,1,0,0,27.0
1232,76,1305590400,5,1,0,0,1,0,0,34.0
1233,68,1305676800,5,2,0,0,1,0,0,32.0
1234,64,1305763200,5,3,0,0,1,0,0,32.0
1235,73,1305849600,5,4,0,0,1,0,0,32.0
1236,79,1305936000,5,5,1,0,1,0,0,30.0
1237,79,1306022400,5,6,1,0,1,0,0,39.0
1238,78,1306108800,5,0,0,0,1,0,0,42.0
1239,42,1306195200,5,1,0,0,1,0,0,22.0
1240,60,1306281600,5,2,0,0,1,0,0,32.0
1241,45,1306368000,5,3,0,0,1,0,0,24.0
1242,55,1306454400,5,4,0,0,1,0,0,21.0
1243,80,1306540800,5,5,1,0,1,0,0,40.0
1244,97,1306627200,5,6,1,0,1,0,0,53.0
1245,100,1306713600,5,0,0,0,1,0,0,45.0
1246,53,1306800000,5,1,0,0,1,0,0,26.0
1247,80,1306886400,6,2,0,0,1,1,0,43.0
1248,51,1306972800,6,3,0,0,0,1,0,24.0
1249,79,1307059200,6,4,0,0,0,1,0,38.0
1250,80,1307145600,6,5,1,0,0,1,0,43.0
1251,98,1307232000,6,6,1,0,0,1,0,48.0
1252,68,1307318400,6,0,0,0,0,1,0,33.0
1253,64,1307404800,6,1,0,0,0,1,0,29.0
1254,46,1307491200,6,2,0,0,0,1,0,23.0
1255,67,1307577600,6,3,0,0,0,1,0,33.0
1256,71,1307664000,6,4,0,0,0,1,0,45.0
1257,90,1307750400,6,5,1,0,0,1,0,41.0
1258,70,1307836800,6,6,1,0,0,1,0,32.0
1259,59,1307923200,6,0,0,0,0,1,0,24.0
1260,61,1308009600,6,1,0,0,0,1,0,28.0
1261,76,1308096000,6,2,0,0,0,1,0,45.0
1262,77,1308182400,6,3,0,0,0,1,0,34.0
1263,86,1308268800,6,4,0,0,0,1,0,47.0
1264,88,1308355200,6,5,1,0,0,1,0,48.0
1265,100,1308441600,6,6,1,0,0,1,0,54.0
1266,51,1308528000,6,0,0,0,0,1,0,27.0
1267,54,1308614400,6,1,0,0,0,1,0,25.0
1268,61,1308700800,6,2,0,0,0,1,0,26.0
1269,65,1308787200,6,3,0,0,0,1,0,33.0
1270,70,1308873600,6,4,0,0,0,1,0,41.0
1271,66,1308960000,6,5,1,0,0,1,0,40.0
1272,85,1309046400,6,6,1,0,0,1,0,40.0
1273,64,1309132800,6,0,0,0,0,1,0,28.0
1274,54,1309219200,6,1,0,0,0,1,0,15.0
1275,73,1309305600,6,2,0,0,0,1,0,34.0
1276,74,1309392000,6,3,0,0,0,1,0,38.0
1277,57,1309478400,7,4,0,0,0,1,0,23.0
1278,95,1309564800,7,5,1,0,0,1,0,49.0
1279,81,1309651200,7,6,1,0,0,1,0,41.0
1280,84,1309737600,7,0,0,0,0,1,0,44.0
1281,58,1309824000,7,1,0,0,0,1,0,24.0
1282,63,1309910400,7,2,0,0,0,1,0,35.0
1283,63,1309996800,7,3,0,0,0,1,0,38.0
1284,66,1310083200,7,4,0,0,0,1,0,34.0
1285,63,1310169600,7,5,1,0,0,1,0,37.0
1286,68,1310256000,7,6,1,0,0,1,0,34.0
1287,66,1310342400,7,0,0,0,0,1,0,22.0
1288,44,1310428800,7,1,0,0,0,1,0,16.0
1289,59,1310515200,7,2,0,0,0,1,0,26.0
1290,71,1310601600,7,3,0,0,0,1,0,33.0
1291,73,1310688000,7,4,0,0,0,1,0,36.0
1292,100,1310774400,7,5,1,0,0,1,0,48.0
1293,71,1310860800,7,6,1,0,0,1,0,40.0
1294,47,1310947200,7,0,0,0,0,1,0,15.0
1295,49,1311033600,7,1,0,0,0,1,0,22.0
1296,57,1311120000,7,2,0,0,0,1,0,35.0
1297,63,1311206400,7,3,0,0,0,1,0,27.0
1298,74,1311292800,7,4,0,0,0,1,0,44.0
1299,68,1311379200,7,5,1,0,0,1,0,27.0
1300,65,1311465600,7,6,1,0,0,1,0,40.0
1301,42,1311552000,7,0,0,0,0,1,0,18.0
1302,49,1311638400,7,1,0,0,0,1,0,16.0
1303,47,1311724800,7,2,0,0,0,1,0,18.0
1304,50,1311811200,7,3,0,0,0,1,0,33.0
1305,75,1311897600,7,4,0,0,0,1,0,42.0
1306,63,1311984000,7,5,1,0,0,1,0,45.0
1307,72,1312070400,7,6,1,0,0,1,0,42.0
1308,55,1312156800,8,0,0,0,0,1,0,22.0
1309,45,1312243200,8,1,0,0,0,1,0,26.0
1310,38,1312329600,8,2,0,0,0,1,0,19.0
1311,50,1312416000,8,3,0,0,0,1,0,27.0
1312,59,1312502400,8,4,0,0,0,1,0,24.0
1313,100,1312588800,8,5,1,0,0,1,0,47.0
1314,63,1312675200,8,6,1,0,0,1,0,37.0
1315,47,1312761600,8,0,0,0,0,1,0,29.0
1316,47,1312848000,8,1,0,0,0,1,0,16.0
1317,59,1312934400,8,2,0,0,0,1,0,24.0
1318,44,1313020800,8,3,0,0,0,1,0,25.0
1319,55,1313107200,8,4,0,0,0,1,0,35.0
1320,64,1313193600,8,5,1,0,0,1,0,33.0
1321,59,1313280000,8,6,1,0,0,1,0,33.0
1322,49,1313366400,8,0,0,0,0,1,0,20.0
1323,40,1313452800,8,1,0,0,0,1,0,23.0
1324,45,1313539200,8,2,0,0,0,1,0,22.0
1325,54,1313625600,8,3,0,0,0,1,0,31.0
1326,58,1313712000,8,4,0,0,0,1,0,35.0
1327,71,1313798400,8,5,1,0,0,1,0,32.0
1328,40,1313884800,8,6,1,0,0,1,0,22.0
1329,49,1313971200,8,0,0,0,0,1,0,27.0
1330,45,1314057600,8,1,0,0,0,1,0,22.0
1331,43,1314144000,8,2,0,0,0,1,0,18.0
1332,53,1314230400,8,3,0,0,0,1,0,27.0
1333,43,1314316800,8,4,0,0,0,1,0,24.0
1334,54,1314403200,8,5,1,0,0,1,0,20.0
1335,58,1314489600,8,6,1,0,0,1,0,31.0
1336,47,1314576000,8,0,0,0,0,1,0,29.0
1337,44,1314662400,8,1,0,0,0,1,0,28.0
1338,42,1314748800,8,2,0,0,0,1,0,21.0
1339,84,1314835200,9,3,0,0,0,0,1,41.0
1340,76,1314921600,9,4,0,0,0,0,1,39.0
1341,89,1315008000,9,5,1,0,0,0,1,43.0
1342,100,1315094400,9,6,1,0,0,0,1,55.0
1343,92,1315180800,9,0,0,0,0,0,1,39.0
1344,66,1315267200,9,1,0,0,0,0,1,33.0
1345,61,1315353600,9,2,0,0,0,0,1,28.0
1346,63,1315440000,9,3,0,0,0,0,1,18.0
1347,82,1315526400,9,4,0,0,0,0,1,42.0
1348,77,1315612800,9,5,1,0,0,0,1,35.0
1349,80,1315699200,9,6,1,0,0,0,1,49.0
1350,64,1315785600,9,0,0,0,0,0,1,31.0
1351,69,1315872000,9,1,0,0,0,0,1,29.0
1352,67,1315958400,9,2,0,0,0,0,1,36.0
1353,60,1316044800,9,3,0,0,0,0,1,32.0
1354,80,1316131200,9,4,0,0,0,0,1,51.0
1355,86,1316217600,9,5,1,0,0,0,1,46.0
1356,100,1316304000,9,6,1,0,0,0,1,57.0
1357,54,1316390400,9,0,0,0,0,0,1,22.0
1358,69,1316476800,9,1,0,0,0,0,1,37.0
1359,71,1316563200,9,2,0,0,0,0,1,36.0
1360,65,1316649600,9,3,0,0,0,0,1,41.0
1361,58,1316736000,9,4,0,0,0,0,1,30.0
1362,92,1316822400,9,5,1,0,0,0,1,44.0
1363,78,1316908800,9,6,1,0,0,0,1,37.0
1364,54,1316995200,9,0,0,0,0,0,1,30.0
1365,70,1317081600,9,1,0,0,0,0,1,31.0
1366,60,1317168000,9,2,0,0,0,0,1,24.0
1367,59,1317254400,9,3,0,0,0,0,1,35.0
1368,63,1317340800,9,4,0,0,0,0,1,32.0
1369,92,1317427200,10,5,1,0,0,0,1,52.0
1370,100,1317513600,10,6,1,0,0,0,1,49.0
1371,59,1317600000,10,0,0,0,0,0,1,26.0
1372,60,1317686400,10,1,0,0,0,0,1,28.0
1373,46,1317772800,10,2,0,0,0,0,1,22.0
1374,56,1317859200,10,3,0,0,0,0,1,29.0
1375,74,1317945600,10,4,0,0,0,0,1,39.0
1376,78,1318032000,10,5,1,0,0,0,1,43.0
1377,82,1318118400,10,6,1,0,0,0,1,31.0
1378,54,1318204800,10,0,0,0,0,0,1,25.0
1379,61,1318291200,10,1,0,0,0,0,1,30.0
1380,62,1318377600,10,2,0,0,0,0,1,30.0
1381,62,1318464000,10,3,0,0,0,0,1,32.0
1382,65,1318550400,10,4,0,0,0,0,1,41.0
1383,84,1318636800,10,5,1,0,0,0,1,44.0
1384,69,1318723200,10,6,1,0,0,0,1,35.0
1385,58,1318809600,10,0,0,0,0,0,1,32.0
1386,60,1318896000,10,1,0,0,0,0,1,30.0
1387,77,1318982400,10,2,0,0,0,0,1,35.0
1388,59,1319068800,10,3,0,0,0,0,1,23.0
1389,68,1319155200,10,4,0,0,0,0,1,24.0
1390,99,1319241600,10,5,1,0,0,0,1,45.0
1391,89,1319328000,10,6,1,0,0,0,1,48.0
1392,54,1319414400,10,0,0,0,0,0,1,25.0
1393,54,1319500800,10,1,0,0,0,0,1,29.0
1394,56,1319587200,10,2,0,0,0,0,1,32.0
1395,62,1319673600,10,3,0,0,0,0,1,31.0
1396,69,1319760000,10,4,0,0,0,0,1,37.0
1397,68,1319846400,10,5,1,0,0,0,1,39.0
1398,69,1319932800,10,6,1,0,0,0,1,36.0
1399,63,1320019200,10,0,0,0,0,0,1,36.0
1400,74,1320105600,11,1,0,0,0,0,1,43.0
1401,58,1320192000,11,2,0,0,0,0,1,22.0
1402,65,1320278400,11,3,0,0,0,0,1,30.0
1403,72,1320364800,11,4,0,0,0,0,1,40.0
1404,100,1320451200,11,5,1,0,0,0,1,44.0
1405,69,1320537600,11,6,1,0,0,0,1,35.0
1406,58,1320624000,11,0,0,0,0,0,1,31.0
1407,58,1320710400,11,1,0,0,0,0,1,23.0
1408,64,1320796800,11,2,0,0,0,0,1,34.0
1409,67,1320883200,11,3,0,0,0,0,1,30.0
1410,59,1320969600,11,4,0,0,0,0,1,30.0
1411,89,1321056000,11,5,1,0,0,0,1,45.0
1412,90,1321142400,11,6,1,0,0,0,1,45.0
1413,51,1321228800,11,0,0,0,0,0,1,22.0
1414,58,1321315200,11,1,0,0,0,0,1,33.0
1415,68,1321401600,11,2,0,0,0,0,1,27.0
1416,57,1321488000,11,3,0,0,0,0,1,28.0
1417,65,1321574400,11,4,0,0,0,0,1,31.0
1418,68,1321660800,11,5,1,0,0,0,1,41.0
1419,87,1321747200,11,6,1,0,0,0,1,47.0
1420,70,1321833600,11,0,0,0,0,0,1,34.0
1421,63,1321920000,11,1,0,0,0,0,1,23.0
1422,79,1322006400,11,2,0,0,0,0,1,45.0
1423,73,1322092800,11,3,0,0,0,0,1,31.0
1424,70,1322179200,11,4,0,0,0,0,1,39.0
1425,72,1322265600,11,5,1,0,0,0,1,32.0
1426,88,1322352000,11,6,1,0,0,0,1,46.0
1427,48,1322438400,11,0,0,0,0,0,1,20.0
1428,60,1322524800,11,1,0,0,0,0,1,23.0
1429,55,1322611200,11,2,0,0,0,0,1,23.0
1430,57,1322697600,12,3,0,1,0,0,1,33.0
1431,66,1322784000,12,4,0,1,0,0,0,29.0
1432,66,1322870400,12,5,1,1,0,0,0,39.0
1433,92,1322956800,12,6,1,1,0,0,0,53.0
1434,66,1323043200,12,0,0,1,0,0,0,34.0
1435,51,1323129600,12,1,0,1,0,0,0,23.0
1436,67,1323216000,12,2,0,1,0,0,0,32.0
1437,71,1323302400,12,3,0,1,0,0,0,39.0
1438,79,1323388800,12,4,0,1,0,0,0,39.0
1439,86,1323475200,12,5,1,1,0,0,0,42.0
1440,76,1323561600,12,6,1,1,0,0,0,35.0
1441,63,1323648000,12,0,0,1,0,0,0,28.0
1442,64,1323734400,12,1,0,1,0,0,0,32.0
1443,79,1323820800,12,2,0,1,0,0,0,42.0
1444,64,1323907200,12,3,0,1,0,0,0,25.0
1445,71,1323993600,12,4,0,1,0,0,0,33.0
1446,90,1324080000,12,5,1,1,0,0,0,41.0
1447,89,1324166400,12,6,1,1,0,0,0,44.0
1448,70,1324252800,12,0,0,1,0,0,0,32.0
1449,56,1324339200,12,1,0,1,0,0,0,31.0
1450,73,1324425600,12,2,0,1,0,0,0,26.0
1451,73,1324512000,12,3,0,1,0,0,0,38.0
1452,81,1324598400,12,4,0,1,0,0,0,49.0
1453,100,1324684800,12,5,1,1,0,0,0,41.0
1454,89,1324771200,12,6,1,1,0,0,0,46.0
1455,77,1324857600,12,0,0,1,0,0,0,34.0
1456,73,1324944000,12,1,0,1,0,0,0,38.0
1457,76,1325030400,12,2,0,1,0,0,0,32.0
1458,74,1325116800,12,3,0,1,0,0,0,30.0
1459,79,1325203200,12,4,0,1,0,0,0,38.0
1460,83,1325289600,12,5,1,1,0,0,0,43.0
1461,100,1325376000,1,6,1,1,0,0,0,52.0
1462,57,1325462400,1,0,0,1,0,0,0,27.0
1463,45,1325548800,1,1,0,1,0,0,0,21.0
1464,61,1325635200,1,2,0,1,0,0,0,31.0
1465,58,1325721600,1,3,0,1,0,0,0,27.0
1466,58,1325808000,1,4,0,1,0,0,0,29.0
1467,72,1325894400,1,5,1,1,0,0,0,42.0
1468,85,1325980800,1,6,1,1,0,0,0,55.0
1469,55,1326067200,1,0,0,1,0,0,0,31.0
1470,63,1326153600,1,1,0,1,0,0,0,25.0
1471,54,1326240000,1,2,0,1,0,0,0,30.0
1472,75,1326326400,1,3,0,1,0,0,0,35.0
1473,68,1326412800,1,4,0,1,0,0,0,31.0
1474,88,1326499200,1,5,1,1,0,0,0,37.0
1475,68,1326585600,1,6,1,1,0,0,0,34.0
1476,68,1326672000,1,0,0,1,0,0,0,35.0
1477,49,1326758400,1,1,0,1,0,0,0,22.0
1478,49,1326844800,1,2,0,1,0,0,0,35.0
1479,51,1326931200,1,3,0,1,0,0,0,21.0
1480,68,1327017600,1,4,0,1,0,0,0,31.0
1481,79,1327104000,1,5,1,1,0,0,0,39.0
1482,89,1327190400,1,6,1,1,0,0,0,43.0
1483,64,1327276800,1,0,0,1,0,0,0,28.0
1484,64,1327363200,1,1,0,1,0,0,0,32.0
1485,77,1327449600,1,2,0,1,0,0,0,33.0
1486,69,1327536000,1,3,0,1,0,0,0,45.0
1487,71,1327622400,1,4,0,1,0,0,0,43.0
1488,89,1327708800,1,5,1,1,0,0,0,52.0
1489,78,1327795200,1,6,1,1,0,0,0,46.0
1490,67,1327881600,1,0,0,1,0,0,0,31.0
1491,69,1327968000,1,1,0,1,0,0,0,33.0
1492,67,1328054400,2,2,0,1,0,0,0,38.0
1493,48,1328140800,2,3,0,1,0,0,0,26.0
1494,64,1328227200,2,4,0,1,0,0,0,37.0
1495,100,1328313600,2,5,1,1,0,0,0,42.0
1496,89,1328400000,2,6,1,1,0,0,0,47.0
1497,67,1328486400,2,0,0,1,0,0,0,30.0
1498,51,1328572800,2,1,0,1,0,0,0,26.0
1499,56,1328659200,2,2,0,1,0,0,0,29.0
1500,56,1328745600,2,3,0,1,0,0,0,38.0
1501,79,1328832000,2,4,0,1,0,0,0,36.0
1502,99,1328918400,2,5,1,1,0,0,0,53.0
1503,80,1329004800,2,6,1,1,0,0,0,35.0
1504,61,1329091200,2,0,0,1,0,0,0,32.0
1505,59,1329177600,2,1,0,1,0,0,0,34.0
1506,60,1329264000,2,2,0,1,0,0,0,31.0
1507,72,1329350400,2,3,0,1,0,0,0,24.0
1508,69,1329436800,2,4,0,1,0,0,0,44.0
1509,81,1329523200,2,5,1,1,0,0,0,40.0
1510,93,1329609600,2,6,1,1,0,0,0,51.0
1511,52,1329696000,2,0,0,1,0,0,0,33.0
1512,52,1329782400,2,1,0,1,0,0,0,28.0
1513,58,1329868800,2,2,0,1,0,0,0,29.0
1514,51,1329955200,2,3,0,1,0,0,0,26.0
1515,54,1330041600,2,4,0,1,0,0,0,25.0
1516,86,1330128000,2,5,1,1,0,0,0,36.0
1517,83,1330214400,2,6,1,1,0,0,0,57.0
1518,49,1330300800,2,0,0,1,0,0,0,25.0
1519,50,1330387200,2,1,0,1,0,0,0,35.0
1520,44,1330473600,2,2,0,0,0,0,0,33.0
1521,56,1330560000,3,3,0,0,0,0,0,28.0
1522,44,1330646400,3,4,0,0,1,0,0,18.0
1523,72,1330732800,3,5,1,0,1,0,0,31.0
1524,56,1330819200,3,6,1,0,1,0,0,23.0
1525,39,1330905600,3,0,0,0,1,0,0,14.0
1526,39,1330992000,3,1,0,0,1,0,0,8.0
